542,独眼竜・マサムネ,大地の息吹,独眼の竜紋
543,太閤龍・ヒデヨシ,雷雲の息吹,太閤の龍紋
544,第六天魔龍・ノブナガ,魔障の息吹,第六天魔の龍紋
545,火の下忍,影抜きの術,無し
546,火の中忍,影抜きの術,忍び足
547,水の下忍,影抜きの術,無し
548,水の中忍,影抜きの術,忍び足
549,木の下忍,影抜きの術,無し
550,木の中忍,影抜きの術,忍び足
551,光の下忍,影抜きの術,無し
552,光の中忍,影抜きの術,忍び足
553,闇の下忍,影抜きの術,無し
554,闇の中忍,影抜きの術,忍び足
555,望月千代女,暁光変化の術・火,巫女舞の心得
556,紅焔の巫女・望月千代女,暁光変化の術・火,巫女舞の極意
557,初芽局,暗黒変化の術・水,心練法の心得
558,蒼扇の夜叉・初芽局,暗黒変化の術・水,心練法の極意
559,猿飛佐助,流水変化の術・木,練武の心得
560,旋風の神童・猿飛佐助,流水変化の術・木,練武の極意
561,風魔小太郎,風雷変化の術・光,体練法の心得
562,雷角の頭領・風魔小太郎,風雷変化の術・光,体練法の極意
563,服部半蔵,業炎変化の術・闇,八門の心得
564,朧夜の闇忍・服部半蔵,業炎変化の術・闇,八門の極意
565,石川五右衛門,天上大花火の術,天地の見得
566,天下の大泥棒・石川五右衛門,天上大花火の術,天地の見得
567,アレス,ダブル攻撃態勢・火,爆炎の力
568,戦軍神・アレス,ダブル攻撃態勢・火,軍神の祝福
569,ヘルメス,ダブル攻撃態勢・水,激流の力
570,商業神・ヘルメス,ダブル攻撃態勢・水,商業神の祝福
571,アルテミス,ダブル攻撃態勢・木,大地の力
572,狩猟神・アルテミス,ダブル攻撃態勢・木,狩猟神の祝福
573,アポロン,ダブル攻撃態勢・光,光の魂
574,光明神・アポロン,ダブル攻撃態勢・光,閃光の魂
575,ペルセポネ,ダブル攻撃態勢・闇,闇の魂
576,冥府神・ペルセポネ,ダブル攻撃態勢・闇,暗黒の魂
577,キンムギドラ,無し,無し
578,クロムギドラ,無し,無し
579,ウィルオーウィスプ,無し,無し
580,焔の霊魂・ウィルオーウィスプ,フレイムストライク,炎の誓い
581,ケルピー,無し,無し
582,湖の幻馬・ケルピー,フリーズストライク,水の誓い
583,トレント,無し,無し
584,森の賢人・トレント,ロックストライク,風の誓い
585,ピクシー,無し,無し
586,光の妖精・ピクシー,サンダーストライク,光の誓い
587,ワーウルフ,無し,無し
588,月夜の魔人・ワーウルフ,ダークストライク,闇の誓い
589,キングセブンドラゴン,無し,キングセブンドラゴンの輝き
590,キングイレブンドラゴン,無し,キングイレブンドラゴンの輝き
591,モーグリ＆カーバンクル,いやしの踊り,無し
592,究極召喚・モーグリ＆カーバンクル,いやしの踊り,クリスタルの光
593,エンジェリング,バーストボム,モンスター経験値アップ
594,アークエンジェリング,クイックヒール,モンスター経験値アップ
595,デビルリング,スプレッドキャッツ,モンスター経験値アップ
596,ヘラ・イース,ギガグラビティ,漆黒の力
597,覚醒ヘラ・イース,ギガグラビティ,漆黒の力
598,ヘラ・ウルズ,魔炎妃のくちづけ,魔炎妃の抱擁
599,覚醒ヘラ・ウルズ,魔炎妃のくちづけ,魔炎妃の抱擁
600,ピカペンドラ,無し,無し
601,トパペンドラ,防御態勢・光,モンスター経験値アップ
602,ヤミペンドラ,無し,無し
603,アメペンドラ,防御態勢・闇,モンスター経験値アップ
604,メカドン,ソーラーレーザー,太鼓の達人！
605,太鼓の達人！どんちゃん,ドドンがドン！,太鼓の達人！
606,太鼓神どんちゃん,ドドンがドン！,ゴーゴーダンス
607,あついさん,爆炎の結界,無し
608,メラリ！ あついさん,爆炎の結界,メラメラあたっく
609,ホワイトさん,激流の結界,無し
610,うっとり〜ん ホワイトさん,激流の結界,うっとり〜んあたっく
611,カピバラさん,大地の結界,無し
612,のぼ〜ん カピバラさん,大地の結界,のぼ〜んあたっく
613,ひだまりさん,閃光の結界,無し
614,ふらわ〜ん ひだまりさん,閃光の結界,ふらわ〜んあたっく
615,リーゼントくん,暗黒の結界,無し
616,ブンブン リーゼントくん,暗黒の結界,ブンブンあたっく
617,超キングルビードラゴン,ダブル攻撃態勢・火,モンスター経験値アップ
618,超キングサファイアドラゴン,ダブル攻撃態勢・水,モンスター経験値アップ
619,超キングエメラルドドラゴン,ダブル攻撃態勢・木,モンスター経験値アップ
620,大天使・ウリエル,聖炎の奇跡,炎の誓い
621,神炎の熾天使・ウリエル,聖炎の奇跡,炎の神託
622,大天使・ガブリエル,聖氷の奇跡,水の誓い
623,神託の大天使・ガブリエル,聖氷の奇跡,水の神託
624,大天使・ミカエル,聖樹の奇跡,風の誓い
625,護法の大天使・ミカエル,聖樹の奇跡,風の神託
626,大天使・ラファエル,神癒の奇跡,光の誓い
627,神癒の大天使・ラファエル,神癒の奇跡,光の神託
628,大天使・ルシファー,明けの明星,闇の誓い
629,黎明の熾天使・ルシファー,明けの明星,闇の神託
630,魔神・ベリアル,炎の呪い,悪魔の力
631,邪炎の魔神将・ベリアル,炎の呪い,魔神の力
632,魔神・アモン,氷の呪い,悪魔の魂
633,義侠の魔神将・アモン,氷の呪い,魔神の魂
634,魔神・アスタロト,樹の呪い,悪魔の加護
635,予見の魔神将・アスタロト,樹の呪い,魔神の加護
636,魔神・バアル,雷の呪い,神速の攻勢
637,閃剣の魔神将・バアル,雷の呪い,神速の攻勢
638,堕天使・ルシファー,イビルノヴァ,悪魔の魂
639,逆心の神魔王・ルシファー,イビルノヴァ,聖魔の魂
640,代行者・メタトロン,クイックキュアー,代行者の聖戦
641,神輝の代行者・メタトロン,クイックキュアー,代行者の聖戦
642,執行者・メタトロン,滅魔の息吹,執行者の猛勢
643,神魔の執行者・メタトロン,滅魔の息吹,執行者の猛勢
644,魔皇子・ベルゼブブ,デッドリードライブ,魔皇子の指揮
645,奈落の狂皇子・ベルゼブブ,デッドリードライブ,魔皇子の采配
646,大魔王・サタン,ワールドエンド,悪魔王の慧眼
647,災禍の魔神王・サタン,ワールドエンド,悪魔王の慧眼
648,アテナ,アイギスの煌き,ニケの祝福
649,覚醒アテナ,アイギスの煌き,ニケの祝福
650,ゼウス・ディオス,ジュピタージェネシス,パワー・オブ・ディオス
651,覚醒ゼウス・ディオス,ジュピタージェネシス,パワー・オブ・ディオス
652,焔剣の勝利神・フレイ,フレイムエンハンス,勝利の剣の導き
653,蒼穹の双星神・イズン＆イズーナ,ウォーターエンハンス,黄金林檎の祝福
654,緑聖の豊麗神・フレイヤ,アースエンハンス,ブリージンガメンの加護
655,雷槌の金剛神・トール,サンダーエンハンス,メギンギョルズの恩恵
656,終焉の狡知神・ロキ,ダークエンハンス,トリックスターの策謀
657,天頂の雷霆龍・インドラ,英龍の守り,雷龍神の祝福
658,深潭の暗黒龍・ヴリトラ,恨みの一撃,黒龍神の激昂
659,パズドロイド,ドロイドダンス,メタリックボディ
660,ドロイドラゴン,ドロイドダンス,メタリックボディ
661,カオスブリザードドラゴン,カースボール,氷の防壁
662,キャシー・クレイジー,無し,無し
663,ロマンティック★キャシー,暗黒の呪い,逆ギレ
664,鵜飼孫六,無し,無し
665,蒼翼忍者・鵜飼孫六,氷の呪い,分身の術
666,ECO・タイニー・アルマ,チェンジ・ザ・ワールド,タイニーエール
667,ECO・ダンプティー,ダークエンハンス,ダンプティーエール
668,ECO・ダンプティー・アルマ,ダークエンハンス,ダンプティーエール
669,亡国のアポロ,オリンポスの炎,オリンポス戦闘術
670,灼炎のアポロ,オリンポスの炎,サンシャイン・バースト
671,聖龍王サイガ,神羅万象,七天伐刀
672,光龍王サイガ,神羅万象,双龍伐刀剣
673,バンチャック,無し,無し
674,KOBレオンハート,雷の呪い,ロイヤル・ストレート・F
675,コボックル,無し,無し
676,ボックル,防御態勢・闇,友好の握手
677,カグヤ,無し,無し
678,狂華咲乱 花媛香具耶,樹の呪い,毒霧散布
679,ウエハーマン,ダブルドロップ変化・光闇,無し
680,聖龍石,第三の目,無し
681,マネキニャドラ,無し,無し
682,ヘビーメタルドラゴン,グラビティブレス,龍の逆鱗
683,龍王・ゼローグ,グラビティブレス,龍の逆鱗
684,キングホノりん,攻撃エンハンス,無し
685,キングアワりん,体力エンハンス,無し
686,キングモリりん,バランスエンハンス,無し
687,キングヒカりん,回復エンハンス,無し
688,キングワルりん,悪魔エンハンス,無し
689,荒武者・レッドゴブリン,攻撃態勢・火,突撃陣形
690,突撃兵・マリンゴブリン,防御態勢・水,回復陣形
691,重戦士・ホブゴブリン,ドロップリフレッシュ,防御陣形
692,破龍皇帝・グランドジークフリート,攻撃態勢・水,ブラッディカイザー
693,王狼英雄・ノーブルクーフーリン,攻撃態勢・木,スカアハの導き
694,薔薇戦姫・グレイスヴァルキリー,攻撃態勢・光,ヴァルキリーブレイヴァー
695,アスカ＆エヴァ2号機,あんたバカぁ？,制式仕様
696,アスカ＆エヴァ改2号機,あんたバカぁ？,制式仕様
697,シンジ＆エヴァ初号機,逃げちゃダメだ,NERV仕様
698,シンジ＆エヴァ初号機・覚醒,逃げちゃダメだ,NERV仕様
699,マリ＆エヴァ仮設5号機,合点承知！,局地仕様
700,マリ＆エヴァ8号機,合点承知！,ヴィレカスタム
701,レイ＆エヴァ零号機,私が守るもの,改装仕様
702,レイ＆エヴァ零号機・特攻,私が守るもの,改装仕様
703,カヲル＆Mark.06・建造中,さあ、約束の時だ,ゼーレの秘蹟
704,カヲル＆Mark.06,さあ、約束の時だ,ゼーレの秘蹟
705,シンジ＆カヲル＆第13号機,時が満ちた…,ダブルエントリーシステム
706,シンジ＆カヲル＆第13号機・覚醒,時が満ちた…,ダブルエントリーシステム
707,第5の使徒,無し,A.T.フィールド
708,第5の使徒・戦闘形態,クイックヒール,A.T.フィールド
709,第6の使徒,無し,A.T.フィールド
710,第6の使徒・戦闘形態,イビルノヴァ,A.T.フィールド
711,第10の使徒,最大の拒絶,多層A.T.フィールド
712,第10の使徒・戦闘形態,最大の拒絶,多層A.T.フィールド
713,第4の使徒,無し,A.T.フィールド
714,第4の使徒・戦闘形態,グングニール,A.T.フィールド
715,灼炎王アポロ,オリンポスの炎,爆熱エクスプロージョン
716,完全覚醒・光龍王サイガ,神羅万象,央覇封神
717,ねねこ,暗黒変化の術・水,無し
718,はまひめ,業炎変化の術・闇,無し
719,翠天龍・エリュシオン,ゴッドヘルブレス,大地の力
720,CoC・バーバリアン,無し,光の力
721,CoC・レイジバーバリアン,サンダーエンハンス,光の力
722,CoC・アーチャー,無し,火の力
723,CoC・フレイムアーチャー,フレイムエンハンス,火の力
